date,home_team,away_team,home_score,away_score,H_rank,A_rank,Rank_diff,Rank_value,H_xG,A_xG,H_attack,H_defence,A_attack,A_defence
11/19/2018,Germany,Netherlands,2,2,12,16,-4,-0.02,2.033783166,0.6920680987,0.8859039624,0.9712366222,0.6140885946,1.49857707
11/19/2018,Czech Republic,Slovakia,1,0,40,36,4,0.02,1.601676528,0.5833584956,1.015197534,0.6439053593,0.7807657213,1.029876944
11/19/2018,Denmark,Republic of Ireland,0,0,10,47,-37,-0.185,1.571756046,0.8266053282,0.9196940347,1.186983294,0.6001514287,1.115585469
11/19/2018,Bulgaria,Slovenia,1,1,71,63,8,0.04,2.558114277,0.9580767579,1.106211573,1.140028804,0.7242553818,1.509533734
11/19/2018,Cyprus,Norway,0,2,97,42,55,0.275,1.364193961,0.8189024283,0.8999782651,0.9567592688,0.7376268745,0.9894758076
11/19/2018,Andorra,Latvia,0,0,158,138,20,0.1,2.027930117,0.6435328322,0.7978316387,0.9314790788,0.5953945495,1.659215551
11/19/2018,Georgia,Kazakhstan,2,1,91,124,-33,-0.165,2.549672064,0.6711331207,1.247203214,1.099109172,0.5262293787,1.334468059
11/19/2018,North Macedonia,Gibraltar,4,0,62,195,-133,-0.665,2.063896209,1.299198543,1.033554623,1.035819122,1.080933188,1.303513395
11/19/2018,Liechtenstein,Armenia,2,2,186,90,96,0.48,1.787216962,1.277247953,0.853624061,1.215361104,0.9056849121,1.366695324
11/20/2018,Portugal,Poland,1,1,5,21,-16,-0.08,1.919135535,0.9556429913,1.05848209,1.100283659,0.7485111374,1.18354074
11/20/2018,Sweden,Russia,2,0,18,38,-20,-0.1,2.242681218,0.7232584232,1.120275453,0.8748117984,0.7125020516,1.306783989
11/20/2018,Scotland,Israel,3,2,44,85,-41,-0.205,1.683573269,0.8798763882,1.033554623,0.9156641042,0.8281189536,1.063309433
11/20/2018,Montenegro,Romania,0,1,64,43,21,0.105,2.827786204,0.5547002179,1.427937308,0.6386564761,0.7485111374,1.292702265
11/20/2018,Serbia,Lithuania,4,1,25,134,-109,-0.545,3.002928875,0.5280439548,1.261351198,0.6378775844,0.7134113013,1.554068296
11/20/2018,Kosovo,Azerbaijan,4,0,120,110,10,0.05,2.3295954,1.092621212,0.7912379888,1.279644666,0.7358469387,1.921916205
11/20/2018,Malta,Faroe Islands,1,1,175,113,62,0.31,1.169940713,1.963453695,0.6151114557,1.625085112,1.0412423,1.241569736
11/20/2018,Albania,Wales,1,0,66,17,49,0.245,2.13334844,1.216987631,0.8079521246,1.298821991,0.8075023252,1.72360302
11/20/2018,Turkey,Ukraine,0,0,29,24,5,0.025,3.083082671,0.533645629,1.178714628,0.7577715292,0.6069066877,1.707409037
1/8/2019,Finland,Sweden,1,0,54,18,36,0.18,2.509158496,1.058580184,0.9625900775,1.16485259,0.7831772096,1.70156206
1/11/2019,Estonia,Finland,2,1,116,54,62,0.31,1.583480153,0.9507396892,0.9779207017,0.9193365539,0.8912393358,1.056988016
1/11/2019,Iceland,Sweden,2,2,52,18,34,0.17,2.826969378,0.830642495,1.084512069,0.9140319044,0.7831772096,1.70156206
1/15/2019,Estonia,Iceland,0,0,116,52,64,0.32,2.15506235,0.86833895,0.9779207017,0.9193365539,0.8139955004,1.438524552
2/21/2019,Kazakhstan,Moldova,1,0,124,177,-53,-0.265,1.868236472,1.028219072,0.7954767637,1.220885472,0.7258016976,1.53308215
3/20/2019,Germany,Serbia,1,1,12,25,-13,-0.065,2.267337493,0.6737230647,0.8859039624,0.9712366222,0.5978106067,1.670669732
3/21/2019,Kosovo,Denmark,2,2,120,10,110,0.55,1.946859436,1.417080563,0.7912379888,1.279644666,0.954360379,1.606159034
3/21/2019,Northern Ireland,Estonia,2,0,48,116,-68,-0.34,2.867178162,0.639416017,1.501932008,0.514625631,1.070777777,1.246136125
3/21/2019,Netherlands,Belarus,4,0,16,89,-73,-0.365,2.072512469,0.9403457504,1.074278051,0.9956188169,0.8139574843,1.259335739
3/21/2019,Croatia,Azerbaijan,2,1,14,110,-96,-0.48,3.182855937,0.6268325774,1.081044601,0.7341272121,0.7358469387,1.921916205
3/21/2019,Slovakia,Hungary,2,0,36,37,-1,-0.005,2.14221374,0.7385149636,0.9679458923,0.9672856811,0.6579786335,1.444683785
3/21/2019,Austria,Poland,0,1,23,21,2,0.01,1.745463043,0.854591252,0.962694576,0.983937305,0.7485111374,1.18354074
3/21/2019,North Macedonia,Latvia,3,1,62,138,-76,-0.38,2.627091288,0.7156184489,1.033554623,1.035819122,0.5953945495,1.659215551
3/21/2019,Israel,Slovenia,1,1,85,63,22,0.11,2.671635101,0.8277204363,1.155301659,0.9849160113,0.7242553818,1.509533734
3/21/2019,Cyprus,San Marino,5,0,97,210,-113,-0.565,1.427887227,1.08492661,0.8999782651,0.9567592688,0.977248323,1.035673744
3/21/2019,Belgium,Russia,3,1,1,38,-37,-0.185,1.804286797,0.7120953724,0.9012864573,0.861309614,0.7125020516,1.306783989
3/21/2019,Kazakhstan,Scotland,3,0,124,44,80,0.4,1.558145811,0.8340967132,0.7954767637,1.220885472,0.5887741505,1.278620541
3/22/2019,Bulgaria,Montenegro,1,1,71,64,7,0.035,2.492735006,0.8312620549,1.106211573,1.140028804,0.6283901701,1.470953669
3/22/2019,England,Czech Republic,5,0,4,40,-36,-0.18,1.314822941,1.049678015,0.773018693,0.9751964454,0.9276224316,1.110294928
3/22/2019,Portugal,Ukraine,0,0,5,24,-19,-0.095,2.768598701,0.7748530296,1.05848209,1.100283659,0.6069066877,1.707409037
3/22/2019,Luxembourg,Lithuania,2,1,96,134,-38,-0.19,2.653427721,0.7966426198,1.114546623,0.9623450194,0.7134113013,1.554068296
3/22/2019,Albania,Turkey,0,2,66,29,37,0.185,1.848478698,0.9693478256,0.8079521246,1.298821991,0.6431869996,1.493447299
3/22/2019,Andorra,Iceland,0,2,158,52,106,0.53,1.758196675,0.8798079026,0.7978316387,0.9314790788,0.8139955004,1.438524552
3/22/2019,Moldova,France,1,4,177,2,175,0.875,1.99184024,0.8453166182,1.064742587,0.9441514319,0.7715871769,1.22115546
3/23/2019,Georgia,Switzerland,0,2,91,13,78,0.39,1.665508343,0.8041313588,1.247203214,1.099109172,0.6305120881,0.8717072744
3/23/2019,Gibraltar,Republic of Ireland,0,1,195,47,148,0.74,1.859309116,0.8859378234,1.087952235,1.272183181,0.6001514287,1.115585469
3/23/2019,Malta,Faroe Islands,2,1,175,113,62,0.31,1.169940713,1.963453695,0.6151114557,1.625085112,1.0412423,1.241569736
3/23/2019,Sweden,Romania,2,1,18,43,-25,-0.125,2.218514394,0.7598111243,1.120275453,0.8748117984,0.7485111374,1.292702265
3/23/2019,Spain,Norway,2,1,6,42,-36,-0.18,1.52832078,0.9485162444,1.008255075,1.108192719,0.7376268745,0.9894758076
3/23/2019,Bosnia and Herzegovina,Armenia,2,1,55,90,-35,-0.175,1.794988507,1.187453551,0.857335965,1.129917535,0.9056849121,1.366695324
3/23/2019,Italy,Finland,2,0,7,54,-47,-0.235,1.318152606,1.277789589,0.8140605479,1.235583925,0.8912393358,1.056988016
3/23/2019,Liechtenstein,Greece,0,2,186,51,135,0.675,1.672992049,0.8662018263,0.853624061,1.215361104,0.6142158405,1.279346861
3/24/2019,Northern Ireland,Belarus,2,1,48,89,-41,-0.205,2.897548555,0.4860555234,1.501932008,0.514625631,0.8139574843,1.259335739
3/24/2019,Netherlands,Germany,2,3,16,12,4,0.02,2.658100726,0.5207748309,1.074278051,0.9956188169,0.450779483,1.615160966
3/24/2019,Wales,Slovakia,1,0,17,36,-19,-0.095,2.0129413,1.106676261,1.275871257,1.221538352,0.7807657213,1.029876944
3/24/2019,Hungary,Croatia,2,1,37,14,23,0.115,2.75377657,0.9160712612,1.08327287,0.9714572575,0.812667351,1.65940316
3/24/2019,Israel,Austria,4,2,85,23,62,0.31,2.602172144,0.9573979664,1.155301659,0.9849160113,0.8377232206,1.470285606
3/24/2019,Poland,Latvia,2,0,21,138,-117,-0.585,2.961285514,0.6468186401,1.165033871,0.9362351086,0.5953945495,1.659215551
3/24/2019,Slovenia,North Macedonia,1,1,63,62,1,0.005,3.043623829,0.4827521386,1.164108891,0.6678961702,0.6229059853,1.706704951
3/24/2019,San Marino,Scotland,0,2,210,44,166,0.83,1.968912491,0.7061533671,1.005184577,1.033612018,0.5887741505,1.278620541
3/24/2019,Kazakhstan,Russia,0,4,124,38,86,0.43,1.592466203,1.009377906,0.7954767637,1.220885472,0.7125020516,1.306783989
3/24/2019,Cyprus,Belgium,0,2,97,1,96,0.48,1.878661844,0.8099867125,0.8999782651,0.9567592688,0.729596038,1.362629142
3/25/2019,Azerbaijan,Lithuania,0,0,110,134,-24,-0.12,2.704995067,0.6402906872,1.136206987,0.7734717406,0.7134113013,1.554068296
3/25/2019,Kosovo,Bulgaria,1,1,120,71,49,0.245,1.68297938,1.453899804,0.7912379888,1.279644666,0.9791570111,1.388457988
3/25/2019,Montenegro,England,1,5,64,4,60,0.3,2.333297664,0.7002859893,1.427937308,0.6386564761,0.9449642266,1.066650361
3/25/2019,Portugal,Serbia,1,1,5,25,-20,-0.1,2.709025165,0.7632398343,1.05848209,1.100283659,0.5978106067,1.670669732
3/25/2019,Luxembourg,Ukraine,1,2,96,24,72,0.36,2.915242837,0.6777124679,1.114546623,0.9623450194,0.6069066877,1.707409037
3/25/2019,Turkey,Moldova,4,0,29,177,-148,-0.74,2.768299163,0.6381885574,1.178714628,0.7577715292,0.7258016976,1.53308215
3/25/2019,Andorra,Albania,0,3,158,66,92,0.46,1.672134318,0.8927149623,0.7978316387,0.9314790788,0.8259370714,1.368109897
3/25/2019,France,Iceland,4,0,2,52,-50,-0.25,2.525046505,0.7714457356,1.145811512,0.8167527946,0.8139955004,1.438524552
3/26/2019,Gibraltar,Estonia,0,1,195,116,79,0.395,2.076893542,1.580671956,1.087952235,1.272183181,1.070777777,1.246136125
3/26/2019,Republic of Ireland,Georgia,1,0,47,91,-44,-0.22,1.979895949,0.9666489336,0.9515522529,1.382026634,0.6027810827,1.358222135
3/26/2019,Switzerland,Denmark,3,3,13,10,3,0.015,1.53077217,0.8129275718,0.6221327902,0.7340855973,0.954360379,1.606159034
3/26/2019,Malta,Spain,0,2,175,6,169,0.845,1.196836313,1.14616211,0.6151114557,1.625085112,0.6078230794,1.270112006
3/26/2019,Norway,Sweden,3,3,42,18,24,0.12,2.021249478,0.9137067445,0.775413229,1.005435095,0.7831772096,1.70156206
3/26/2019,Romania,Faroe Islands,4,1,43,113,-70,-0.35,2.400368157,1.191643965,1.262024592,0.9862839502,1.0412423,1.241569736
3/26/2019,Bosnia and Herzegovina,Greece,2,2,55,51,4,0.02,1.680266898,0.8053052131,0.857335965,1.129917535,0.6142158405,1.279346861
3/26/2019,Italy,Liechtenstein,6,0,7,186,-179,-0.895,1.448654802,0.6723935262,0.8140605479,1.235583925,0.4689845379,1.16163391
3/26/2019,Armenia,Finland,0,2,90,54,36,0.18,1.404933166,1.245785904,0.8676542142,1.204637329,0.8912393358,1.056988016
5/30/2019,Turkey,Greece,2,1,29,51,-22,-0.11,2.310127247,0.5400724777,1.178714628,0.7577715292,0.6142158405,1.279346861
6/5/2019,Portugal,Switzerland,3,1,5,13,-8,-0.04,1.413491187,0.8049906379,1.05848209,1.100283659,0.6305120881,0.8717072744
6/6/2019,England,Netherlands,1,3,4,16,-12,-0.06,1.774630741,0.6948897255,0.773018693,0.9751964454,0.6140885946,1.49857707
6/7/2019,Czech Republic,Bulgaria,2,1,40,71,-31,-0.155,2.159345911,0.731588933,1.015197534,0.6439053593,0.9791570111,1.388457988
6/7/2019,Montenegro,Kosovo,1,1,64,120,-56,-0.28,2.877396489,0.6365134079,1.427937308,0.6386564761,0.8589096589,1.315381252
6/7/2019,Lithuania,Luxembourg,1,1,134,96,38,0.19,2.87904126,0.8581562601,1.199401,0.9851161975,0.7507341393,1.566911836
6/7/2019,Ukraine,Serbia,5,0,24,25,-1,-0.005,2.820483606,0.5380295461,1.102031616,0.7756213589,0.5978106067,1.670669732
6/7/2019,Georgia,Gibraltar,3,0,91,195,-104,-0.52,2.490529216,1.378581457,1.247203214,1.099109172,1.080933188,1.303513395
6/7/2019,Denmark,Republic of Ireland,1,1,10,47,-37,-0.185,1.571756046,0.8266053282,0.9196940347,1.186983294,0.6001514287,1.115585469
6/7/2019,Faroe Islands,Spain,1,4,113,6,107,0.535,3.12823883,0.4775752767,1.607751635,0.6771297578,0.6078230794,1.270112006
6/7/2019,Norway,Romania,2,2,42,43,-1,-0.005,1.535573599,0.8732629936,0.775413229,1.005435095,0.7485111374,1.292702265
6/7/2019,Sweden,Malta,3,0,18,175,-157,-0.785,2.410501217,0.775541412,1.120275453,0.8748117984,0.7640074827,1.40457073
6/7/2019,Austria,Slovenia,1,0,23,63,-40,-0.2,2.22623122,0.8268979345,0.962694576,0.983937305,0.7242553818,1.509533734
6/7/2019,North Macedonia,Poland,0,1,62,21,41,0.205,1.873939505,0.8996528093,1.033554623,1.035819122,0.7485111374,1.18354074
6/7/2019,Latvia,Israel,0,3,138,85,53,0.265,1.120407103,0.7601578237,0.6878239051,0.791076158,0.8281189536,1.063309433
6/8/2019,Estonia,Northern Ireland,1,2,116,48,68,0.34,2.366961786,0.9240045374,0.9779207017,0.9193365539,0.866177356,1.579969435
6/8/2019,Belarus,Germany,0,2,89,12,77,0.385,3.54438101,0.532170223,1.432470442,1.01740456,0.450779483,1.615160966
6/8/2019,Croatia,Wales,2,1,14,17,-3,-0.015,2.854432514,0.6878723511,1.081044601,0.7341272121,0.8075023252,1.72360302
6/8/2019,Azerbaijan,Hungary,1,3,110,37,73,0.365,2.514601526,0.5905395536,1.136206987,0.7734717406,0.6579786335,1.444683785
6/8/2019,Iceland,Albania,1,0,52,66,-14,-0.07,2.272973096,0.8759938636,1.084512069,0.9140319044,0.8259370714,1.368109897
6/8/2019,Moldova,Andorra,1,0,177,158,19,0.095,1.603031832,1.024585991,1.064742587,0.9441514319,0.9352204785,0.9827851834
6/8/2019,Turkey,France,2,0,29,2,27,0.135,2.205050551,0.6784471694,1.178714628,0.7577715292,0.7715871769,1.22115546
6/8/2019,Russia,San Marino,9,0,38,210,-172,-0.86,1.957519569,0.9394291154,1.233798463,0.8284500583,0.977248323,1.035673744
6/8/2019,Scotland,Cyprus,2,1,44,97,-53,-0.265,1.868747901,0.7566213268,1.033554623,0.9156641042,0.7121141899,1.180261832
6/8/2019,Belgium,Kazakhstan,3,0,1,124,-123,-0.615,1.842510408,0.5259290195,0.9012864573,0.861309614,0.5262293787,1.334468059
6/8/2019,Finland,Bosnia and Herzegovina,2,0,54,55,-1,-0.005,1.48263532,1.57031473,0.9625900775,1.16485259,1.161777565,1.005435095
6/8/2019,Armenia,Liechtenstein,3,0,90,186,-96,-0.48,1.544026974,0.6555526704,0.8676542142,1.204637329,0.4689845379,1.16163391
6/8/2019,Greece,Italy,0,3,51,7,44,0.22,1.535299119,0.8399839006,0.8592807927,0.9256386588,0.7820539764,1.166323364
6/9/2019,Switzerland,England,0,0,13,4,9,0.045,1.016585937,0.8049238957,0.6221327902,0.7340855973,0.9449642266,1.066650361
6/9/2019,Portugal,Netherlands,1,0,5,16,-11,-0.055,2.429973392,0.7840223507,1.05848209,1.100283659,0.6140885946,1.49857707
6/10/2019,Czech Republic,Montenegro,3,0,40,64,-24,-0.12,2.287644148,0.4695092706,1.015197534,0.6439053593,0.6283901701,1.470953669
6/10/2019,Bulgaria,Kosovo,2,3,71,120,-49,-0.245,2.229095968,1.136203337,1.106211573,1.140028804,0.8589096589,1.315381252
6/10/2019,Serbia,Lithuania,4,1,25,134,-109,-0.545,3.002928875,0.5280439548,1.261351198,0.6378775844,0.7134113013,1.554068296
6/10/2019,Ukraine,Luxembourg,1,0,24,96,-72,-0.36,2.645315865,0.6756607254,1.102031616,0.7756213589,0.7507341393,1.566911836
6/10/2019,Republic of Ireland,Gibraltar,2,0,47,195,-148,-0.74,1.900146392,1.733436804,0.9515522529,1.382026634,1.080933188,1.303513395
6/10/2019,Denmark,Georgia,5,1,10,91,-81,-0.405,1.913608515,0.830227224,0.9196940347,1.186983294,0.6027810827,1.358222135
6/10/2019,Faroe Islands,Norway,0,2,113,42,71,0.355,2.437042267,0.5795639728,1.607751635,0.6771297578,0.7376268745,0.9894758076
6/10/2019,Malta,Romania,0,4,175,43,132,0.66,1.218123288,1.411455296,0.6151114557,1.625085112,0.7485111374,1.292702265
6/10/2019,Spain,Sweden,3,0,6,18,-12,-0.06,2.628192256,1.007089534,1.008255075,1.108192719,0.7831772096,1.70156206
6/10/2019,North Macedonia,Austria,1,4,62,23,39,0.195,2.32795221,1.006878871,1.033554623,1.035819122,0.8377232206,1.470285606
6/10/2019,Poland,Israel,4,0,21,85,-64,-0.32,1.89774187,0.8996433977,1.165033871,0.9362351086,0.8281189536,1.063309433
6/10/2019,Latvia,Slovenia,0,5,138,63,75,0.375,1.59059279,0.66481801,0.6878239051,0.791076158,0.7242553818,1.509533734
6/11/2019,Germany,Estonia,8,0,12,116,-104,-0.52,1.691184742,1.206749558,0.8859039624,0.9712366222,1.070777777,1.246136125
6/11/2019,Belarus,Northern Ireland,0,1,89,48,41,0.205,3.467155149,1.02257049,1.432470442,1.01740456,0.866177356,1.579969435
6/11/2019,Azerbaijan,Slovakia,1,5,110,36,74,0.37,1.792593067,0.7007416609,1.136206987,0.7734717406,0.7807657213,1.029876944
6/11/2019,Hungary,Wales,1,0,37,17,20,0.1,2.860316122,0.9102490368,1.08327287,0.9714572575,0.8075023252,1.72360302
6/11/2019,Iceland,Turkey,2,1,52,29,23,0.115,2.481208227,0.6821680299,1.084512069,0.9140319044,0.6431869996,1.493447299
6/11/2019,Albania,Moldova,2,0,66,177,-111,-0.555,1.897535787,1.093856527,0.8079521246,1.298821991,0.7258016976,1.53308215
6/11/2019,Andorra,France,0,4,158,2,156,0.78,1.49252334,0.833970821,0.7978316387,0.9314790788,0.7715871769,1.22115546
6/11/2019,Kazakhstan,San Marino,4,0,124,210,-86,-0.43,1.262087269,1.384435124,0.7954767637,1.220885472,0.977248323,1.035673744
6/11/2019,Belgium,Scotland,3,0,1,44,-43,-0.215,1.765401306,0.5884380922,0.9012864573,0.861309614,0.5887741505,1.278620541
6/11/2019,Russia,Cyprus,1,0,38,97,-59,-0.295,2.230804485,0.6845555912,1.233798463,0.8284500583,0.7121141899,1.180261832
6/11/2019,Italy,Bosnia and Herzegovina,2,1,7,55,-48,-0.24,1.253861794,1.665666243,0.8140605479,1.235583925,1.161777565,1.005435095
6/11/2019,Liechtenstein,Finland,0,2,186,54,132,0.66,1.382215098,1.256875986,0.853624061,1.215361104,0.8912393358,1.056988016
6/11/2019,Greece,Armenia,2,3,51,90,-39,-0.195,1.799060357,0.9727726834,0.8592807927,0.9256386588,0.9056849121,1.366695324
9/5/2019,Montenegro,Hungary,2,1,64,37,27,0.135,3.160245779,0.4876091659,1.427937308,0.6386564761,0.6579786335,1.444683785
9/5/2019,Northern Ireland,Luxembourg,1,0,48,96,-48,-0.24,3.605236464,0.4483016399,1.501932008,0.514625631,0.7507341393,1.566911836
9/5/2019,Republic of Ireland,Switzerland,1,1,47,13,34,0.17,1.270697669,1.011119717,0.9515522529,1.382026634,0.6305120881,0.8717072744
9/5/2019,Gibraltar,Denmark,0,6,195,10,185,0.925,2.676931724,1.408817702,1.087952235,1.272183181,0.954360379,1.606159034
9/5/2019,Faroe Islands,Sweden,0,4,113,18,95,0.475,4.190884334,0.6153535218,1.607751635,0.6771297578,0.7831772096,1.70156206
9/5/2019,Norway,Malta,2,0,42,175,-133,-0.665,1.668459776,0.8913420631,0.775413229,1.005435095,0.7640074827,1.40457073
9/5/2019,Romania,Spain,1,2,43,6,37,0.185,2.455549879,0.6956197464,1.262024592,0.9862839502,0.6078230794,1.270112006
9/5/2019,Israel,North Macedonia,1,1,85,62,23,0.115,3.020596858,0.7118925546,1.155301659,0.9849160113,0.6229059853,1.706704951
9/5/2019,Armenia,Italy,1,3,90,7,83,0.415,1.550260127,1.093165192,0.8676542142,1.204637329,0.7820539764,1.166323364
9/5/2019,Bosnia and Herzegovina,Liechtenstein,5,0,55,186,-131,-0.655,1.525665218,0.6148908386,0.857335965,1.129917535,0.4689845379,1.16163391
9/5/2019,Finland,Greece,1,0,54,51,3,0.015,1.886551259,0.8302038283,0.9625900775,1.16485259,0.6142158405,1.279346861
9/6/2019,Estonia,Belarus,1,2,116,89,27,0.135,1.886618503,0.8682983959,0.9779207017,0.9193365539,0.8139574843,1.259335739
9/6/2019,Germany,Netherlands,2,4,12,16,-4,-0.02,2.033783166,0.6920680987,0.8859039624,0.9712366222,0.6140885946,1.49857707
9/6/2019,Wales,Azerbaijan,2,1,17,110,-93,-0.465,3.756472582,1.04300729,1.275871257,1.221538352,0.7358469387,1.921916205
9/6/2019,Slovakia,Croatia,0,4,36,14,22,0.11,2.460605072,0.9121375202,0.9679458923,0.9672856811,0.812667351,1.65940316
9/6/2019,Austria,Latvia,6,0,23,138,-115,-0.575,2.446979074,0.6797747529,0.962694576,0.983937305,0.5953945495,1.659215551
9/6/2019,Slovenia,Poland,2,0,63,21,42,0.21,2.110647653,0.5800961315,1.164108891,0.6678961702,0.7485111374,1.18354074
9/6/2019,Cyprus,Kazakhstan,1,1,97,124,-27,-0.135,1.839836055,0.5842120602,0.8999782651,0.9567592688,0.5262293787,1.334468059
9/6/2019,Scotland,Russia,1,2,44,38,6,0.03,2.069074649,0.7570334299,1.033554623,0.9156641042,0.7125020516,1.306783989
9/6/2019,San Marino,Belgium,0,4,210,1,209,1.045,2.098275018,0.8750497936,1.005184577,1.033612018,0.729596038,1.362629142
9/7/2019,Kosovo,Czech Republic,2,1,120,40,80,0.4,1.345812034,1.377378762,0.7912379888,1.279644666,0.9276224316,1.110294928
9/7/2019,England,Bulgaria,4,0,4,71,-67,-0.335,1.644226565,1.10799346,0.773018693,0.9751964454,0.9791570111,1.388457988
9/7/2019,Lithuania,Ukraine,0,3,134,24,110,0.55,3.137190589,0.6937486203,1.199401,0.9851161975,0.6069066877,1.707409037
9/7/2019,Serbia,Portugal,2,4,25,5,20,0.1,2.437457994,0.5552446061,1.261351198,0.6378775844,0.7501606133,1.26142721
9/7/2019,Iceland,Moldova,3,0,52,177,-125,-0.625,2.547057432,0.7697896793,1.084512069,0.9140319044,0.7258016976,1.53308215
9/7/2019,France,Albania,4,1,2,66,-64,-0.32,2.401447448,0.7827630881,1.145811512,0.8167527946,0.8259370714,1.368109897
9/7/2019,Turkey,Andorra,1,0,29,158,-129,-0.645,1.774623363,0.8223279306,1.178714628,0.7577715292,0.9352204785,0.9827851834
9/8/2019,Switzerland,Gibraltar,4,0,13,195,-182,-0.91,1.242331541,0.9207427415,0.6221327902,0.7340855973,1.080933188,1.303513395
9/8/2019,Georgia,Denmark,0,0,91,10,81,0.405,3.068772454,1.217155266,1.247203214,1.099109172,0.954360379,1.606159034
9/8/2019,Romania,Malta,1,0,43,175,-132,-0.66,2.715503411,0.874364119,1.262024592,0.9862839502,0.7640074827,1.40457073
9/8/2019,Spain,Faroe Islands,4,0,6,113,-107,-0.535,1.917699061,1.33893608,1.008255075,1.108192719,1.0412423,1.241569736
9/8/2019,Sweden,Norway,1,1,18,42,-24,-0.12,1.698122129,0.7487625459,1.120275453,0.8748117984,0.7376268745,0.9894758076
9/8/2019,Armenia,Bosnia and Herzegovina,4,2,90,55,35,0.175,1.33640977,1.62394775,0.8676542142,1.204637329,1.161777565,1.005435095
9/8/2019,Finland,Italy,1,2,54,7,47,0.235,1.719884479,1.057061968,0.9625900775,1.16485259,0.7820539764,1.166323364
9/8/2019,Greece,Liechtenstein,1,1,51,186,-135,-0.675,1.52912612,0.5037241333,0.8592807927,0.9256386588,0.4689845379,1.16163391
9/9/2019,Wales,Belarus,1,0,17,89,-72,-0.36,2.461428945,1.153723071,1.275871257,1.221538352,0.8139574843,1.259335739
9/9/2019,Northern Ireland,Germany,0,2,48,12,36,0.18,3.716250702,0.2691834178,1.501932008,0.514625631,0.450779483,1.615160966
9/9/2019,Estonia,Netherlands,0,4,116,16,100,0.5,2.245027391,0.6550859866,0.9779207017,0.9193365539,0.6140885946,1.49857707
9/9/2019,Azerbaijan,Croatia,1,1,110,14,96,0.48,2.888339831,0.7293735544,1.136206987,0.7734717406,0.812667351,1.65940316
9/9/2019,Hungary,Slovakia,1,2,37,36,1,0.005,1.709078944,0.8801104636,1.08327287,0.9714572575,0.7807657213,1.029876944
9/9/2019,Poland,Austria,0,0,21,23,-2,-0.01,2.624092732,0.910077183,1.165033871,0.9362351086,0.8377232206,1.470285606
9/9/2019,Slovenia,Israel,3,2,63,85,-22,-0.11,1.896235156,0.6417921891,1.164108891,0.6678961702,0.8281189536,1.063309433
9/9/2019,Latvia,North Macedonia,0,2,138,62,76,0.38,1.798351721,0.5717860412,0.6878239051,0.791076158,0.6229059853,1.706704951
9/9/2019,Scotland,Belgium,0,4,44,1,43,0.215,2.157496141,0.7751957904,1.033554623,0.9156641042,0.729596038,1.362629142
9/9/2019,Russia,Kazakhstan,1,0,38,124,-86,-0.43,2.522268576,0.5058644647,1.233798463,0.8284500583,0.5262293787,1.334468059
9/9/2019,San Marino,Cyprus,0,4,210,97,113,0.565,1.81745263,0.8540827285,1.005184577,1.033612018,0.7121141899,1.180261832
9/10/2019,Republic of Ireland,Bulgaria,3,1,47,71,-24,-0.12,2.023971097,1.570223598,0.9515522529,1.382026634,0.9791570111,1.388457988
9/10/2019,England,Kosovo,5,3,4,120,-116,-0.58,1.557688325,0.9719240876,0.773018693,0.9751964454,0.8589096589,1.315381252
9/10/2019,Montenegro,Czech Republic,0,3,64,40,24,0.12,2.428770154,0.6874344805,1.427937308,0.6386564761,0.9276224316,1.110294928
9/10/2019,Luxembourg,Serbia,1,3,96,25,71,0.355,2.852513875,0.6675551775,1.114546623,0.9623450194,0.5978106067,1.670669732
9/10/2019,Lithuania,Portugal,1,5,134,5,129,0.645,2.317744305,0.8575006686,1.199401,0.9851161975,0.7501606133,1.26142721
9/10/2019,Albania,Iceland,4,2,66,52,14,0.07,1.780499381,1.226773503,0.8079521246,1.298821991,0.8139955004,1.438524552
9/10/2019,France,Andorra,3,0,2,158,-156,-0.78,1.725085811,0.8863339535,1.145811512,0.8167527946,0.9352204785,0.9827851834
9/10/2019,Moldova,Turkey,0,4,177,29,148,0.74,2.435978483,0.7046470907,1.064742587,0.9441514319,0.6431869996,1.493447299
10/10/2019,Belarus,Estonia,0,0,89,116,-27,-0.135,2.734576497,1.264112653,1.432470442,1.01740456,1.070777777,1.246136125
10/10/2019,Netherlands,Northern Ireland,3,1,16,48,-32,-0.16,2.600185362,1.000674128,1.074278051,0.9956188169,0.866177356,1.579969435
10/10/2019,Croatia,Hungary,3,0,14,37,-23,-0.115,2.392518649,0.5605003174,1.081044601,0.7341272121,0.6579786335,1.444683785
10/10/2019,Slovakia,Wales,1,1,36,17,19,0.095,2.555802252,0.9063402973,0.9679458923,0.9672856811,0.8075023252,1.72360302
10/10/2019,Austria,Israel,3,1,23,85,-62,-0.31,1.568148232,0.9454812066,0.962694576,0.983937305,0.8281189536,1.063309433
10/10/2019,North Macedonia,Slovenia,2,1,62,63,-1,-0.005,2.39009508,0.8704992569,1.033554623,1.035819122,0.7242553818,1.509533734
10/10/2019,Latvia,Poland,0,3,138,21,117,0.585,1.2470946,0.6870831717,0.6878239051,0.791076158,0.7485111374,1.18354074
10/10/2019,Kazakhstan,Cyprus,1,2,124,97,27,0.135,1.43828444,1.008828436,0.7954767637,1.220885472,0.7121141899,1.180261832
10/10/2019,Belgium,San Marino,9,0,1,210,-209,-1.045,1.429962778,0.9766905328,0.9012864573,0.861309614,0.977248323,1.035673744
